Press [Pa],Temp [degK],Density [kg/m^3],Specific Enthalpy [J/kg]
2372337.4487316147,493.59045030719636,16.03852346840594,512726.27205817413
2834335.302567998,85.71914661616984,775.1093415404653,-103094.4924591385
2564165.3208072265,520.009469070809,16.43678557733615,540891.7673138559
1773333.4543388658,316.8192765840547,18.866309921388225,325506.624448746
458386.21044562315,181.8580040816471,8.612467043938738,185975.99513190135
2618524.548997163,312.2397420042921,28.281399138743527,319001.36165739864
3776430.297612757,323.3251234948286,39.27210819773685,328947.8848740024
1100564.9146475985,284.59001968176835,13.072257922383507,292696.2740337397
1555238.7079055654,457.1414892274839,11.395980169484426,474390.70084580634
3696845.9096946167,201.73214428973932,66.54430227591882,191133.3168813439
36686.033029369064,432.6943616062087,0.28562537456747034,449712.399207859
453346.18016669864,181.68904470351697,8.524763565747493,185825.54280355258
3690279.1935988246,522.3644366998167,23.434217135184333,543137.1460151968
2675489.171514137,167.08401601377363,60.71075147897078,154018.76609931208
1245208.3127659995,473.9933521399701,8.80863537199319,492411.8307579492
748834.4264624496,229.4435478199847,11.094975288696439,235246.76716764973
2802970.0501299044,227.4514956007032,42.9203891092083,225232.91404205194
2144708.9382571275,426.9548090835024,16.80081909035373,441982.1468704314
3130725.234768612,275.4808172157012,38.70148381498732,277839.1268690288
2687438.868062276,140.83390600187693,81.9081272434838,116829.4184987798
1432114.0475409238,301.5954175412446,16.030244955878683,309990.3209955303
2064081.597457341,336.79015070935384,20.609815490169893,346281.31270878116
2570411.8353585103,180.74624037596953,52.04970615143743,171822.51133597107
1563528.2901310308,342.78484591112056,15.34121365638593,353440.4574735587
2451598.664699154,82.50394755422082,788.8989102196923,-109917.84732340701
969721.0930952191,139.67902835411127,25.226397950730256,135419.55597366285
536823.3195738998,254.22279165536088,7.141537009362881,262167.2075255474
3874218.5656350944,371.23686499668065,34.82804888301881,380760.31380241906
1689911.5555978264,134.0132721942038,50.14913786060298,119938.61508270242
3161924.297967801,208.40580942169743,54.05615976493898,201721.5426704333
2139634.333918938,207.39095817048332,36.15004738007764,205293.73735598772
1905016.1844732985,364.62816494913784,17.535711955531323,376110.709413295
3145500.7391244634,248.85253527961453,43.55719591747216,248190.4052231926
649537.1520827496,336.7265419097615,6.496307981879012,348526.4549982277
1786828.147797465,521.1982228225854,11.465431192747582,542375.6076375523
366656.06729077594,267.0160836116936,4.635352955794519,276097.5667577599
243932.8413791696,123.51704480530663,6.830446799483904,125201.86558578633
4130575.92629137,180.42116888378837,88.3323064282716,161259.50292772127
299492.96113380656,299.55113459179495,3.3703862624088323,310288.0063823314
2629116.6888982505,326.8124883582038,27.067825840821115,334670.0434066995
1624115.077197449,328.9847670943818,16.62093464415563,338709.73982719315
3203797.4653544547,345.4212161762391,31.101379526801722,353793.1677227492
413687.42460510565,221.6616057531844,6.3246952286116285,228325.5286308848
2633429.726093553,324.0720550563337,27.352161141342883,331716.29950030247
3834426.993015544,138.86001691127717,144.5357529599294,94277.52989912323
3077005.0991709395,212.92650002665874,51.156723185828014,207409.26189665723
2233970.5273632305,335.7550174653268,22.37245268329617,344904.17942289374
1070739.4888577429,471.10615017282043,7.626272586921956,489449.34947634395
2156250.0365044037,407.2296932117112,17.721004973657184,421036.8396774296
2005793.188218412,284.8244149297019,23.856971527840017,290767.0625325127
1310124.735543043,442.04825871706703,9.939155386912297,458585.70321839425
3155043.2614162583,135.89508833444302,112.67200232377988,100467.68993703272
1325913.0655293206,402.4479513347141,11.057363265249508,416770.611007574
2380212.8338498143,140.4177260370675,70.43514744406082,120222.16719211258
2857024.2684377856,316.87484017814427,30.37873072412578,323560.2133886491
895919.814847577,236.65186195806467,12.872929240713486,242376.42336428477
2295916.7594299642,329.1085013969314,23.473239534549105,337696.87305282283
1600850.6538406874,266.8320123563529,20.372905266067292,272458.7802126745
4135798.9566499754,370.70399753279116,37.206394333458,379882.3993069028
3780922.1858599395,286.9113035068748,44.74819565047288,288929.23180890916
3867010.06011774,102.69825360837257,691.7679449579539,-66602.62963939899
503675.7923797818,359.92884895617965,4.710915977664278,373058.49128403125
1998690.2438707552,199.8124653148372,35.178721021992956,197382.71849568625
1257666.6696774736,283.6111765549709,14.997992677776155,291274.673685947
1955592.6118770307,156.3739519669869,46.96258139051579,146332.17618969543
531100.5303837089,464.86272394539503,3.8416512786629795,483164.3971023415
3987629.8178613014,203.61424237644536,71.27529205615072,192017.37458208602
271992.08783225395,263.761555811522,3.479742206998176,272962.1973229213
670840.1607613219,116.76140780691753,21.23682020071042,111878.46366568515
723966.3234927523,325.98935742856634,7.481839994587081,337131.6819348499
3231127.785830951,438.35742084001083,24.54334791202743,453338.26424102014
3022684.7831362984,201.40453856510362,53.81048183190426,194100.03597839706
3918473.282152656,358.79034405361193,36.4973701481976,367257.0532024597
188561.92679581727,451.7997019037615,1.4052199798740976,469638.18137634953
1975360.3284202234,120.14031204868837,77.70263405544502,92707.19941157993
2456310.892406553,182.37570677567226,48.973478205796795,174508.6187981895
41467.06285131523,459.877453443819,0.30375643891758536,478220.42659415206
398172.52569523867,99.76382328742346,14.673924935458343,96108.39018978731
2280352.8538816213,378.35613511352426,20.19277780901724,390233.4063599296
964314.131000531,400.7211835143122,8.085597966511891,415314.2850410027
634686.156770343,429.26263185324615,4.971045045772982,445625.25990551605
4115089.5155564053,456.90167554369145,29.86273217126727,472671.2690817135
2901683.780704308,492.4595693958803,19.619118969310033,511313.1328993388
1447634.9650935577,392.3000499579945,12.384086097496787,405935.3445970844
2074126.7267093805,145.6301817625984,55.89803461529936,131235.9308282873
3631621.5023766235,138.3452828177982,133.53086350888398,96982.60997030039
1210754.2242947384,445.9544824484489,9.10761815419361,462781.50234101433
1207444.679283463,83.04279086224432,782.7306666800091,-109619.30990811011
987752.2883668542,391.34312493719494,8.48178228158253,405423.9960021131
1999749.4544626412,278.0333656437283,24.400442210598293,283464.025862331
3641407.234169954,523.109181344107,23.09567699947,543949.2911368024
1429890.6844755518,441.39365474922266,10.859199942856792,457808.93718755676
2547092.548478655,145.02586632542,72.18574801610124,125059.29499793459
1038150.292851851,270.1945118653826,13.007678261946916,277591.5134952883
3986030.5949058007,219.06092903882347,64.76144269191151,210781.65379459865
2019799.5154889405,438.3162841650621,15.41437100982517,454131.1554079372
1939298.2003510299,342.16149175959237,19.053713511517998,352196.6459228831
4060498.3703006716,165.10250027875384,100.81621213150142,139904.68335639063
2602611.387329546,220.16978133690134,41.295554620449884,217762.02211669093
2937433.5804198594,432.95225501974954,22.62105258466222,447771.017981536
1080400.17371109,254.9075760045506,14.38526059465653,261216.70200768457
3745111.748244518,380.28562150118967,32.84915546692098,390657.3919018896
1215886.6199414285,124.00923059769929,38.37406339314535,112958.75085412721
962754.9326132427,437.7437265559259,7.385372622761013,454296.0948139503
2292760.6271769046,131.56474396252509,76.71983838814671,107391.00377263408
84361.34657756137,270.49257495897234,1.0512256163799618,280512.06290540047
2189988.720848026,413.34815633053404,17.725649625310204,427501.4020438819
4008527.844346324,403.48875147431806,33.04506727732136,415365.71778333234
2879713.0300493985,375.7801278817842,25.63702751211205,386792.2448082981
3025895.541289937,276.15227962134395,37.29611599501331,278841.1980118859
778034.1942178394,522.0738350658983,5.005034279371711,543601.7216940223
3639041.744628589,503.13685640904555,24.003125082440537,522493.58626272145
3466534.702157336,91.52265587174446,749.3194846983262,-90725.55443941943
1986506.2818422792,191.7674723603247,36.704526026207475,188263.78520363677
3913582.156652987,476.1782803563728,27.25802974858819,493460.0862649655
3638427.6009003296,283.20218524055997,43.67529316693464,285145.84576754493
3281573.0935685295,460.02265883553787,23.731067787476768,476463.9733965215
2116630.682430879,505.0222339029386,13.999026146157897,525014.0660361276
1422513.128463342,503.85316723316555,9.457420849044754,524016.31184422475
3523595.442312834,248.93162138778314,48.885078833320875,247097.43305559855
2960511.5254090703,419.701085581297,23.529398360533097,433616.4224631789
2203845.737704905,257.55604289005,29.21616932064793,260690.65985660374
2039424.6747487767,258.8146598057371,26.870582190820688,262546.2505520939
3735795.8170958823,389.78825136271644,31.94293513461353,400889.6155548185
2940278.285271169,389.2930411638134,25.238169062090506,401169.90407837764
4010113.243191078,175.84387011687204,88.99508125442544,155800.06795042433
2373050.9387986003,270.9199686834429,29.805035547889332,274792.04142524383
1608217.0274591488,530.3820456102048,10.147809210917657,552226.5283600237
869532.0566392906,304.6853801063694,9.625892961080881,314446.9309359439
2158978.5804132614,370.33235613034174,19.54837966560022,381846.4578866785
298815.39010182116,288.32728504172223,3.4947135612464684,298563.96428658796
678611.0747489769,337.9136906565266,6.76282208848503,349723.3022691841
3219542.8424493005,486.58189357936726,22.00394889294317,504900.85716509057
3505546.9115988184,430.31568213136666,27.105709887875044,444547.6754210233
769043.6617001042,341.2155470769186,7.58837006009918,353041.1576278787
3894244.0064690295,512.1504995001998,25.203323317812067,532102.6113238321
2277911.635085993,497.1555974634911,15.295059917657253,516565.2273117549
2129165.3559287265,164.8945296402435,47.945573324715454,155497.77003414847
217043.48188228364,249.6518829029311,2.9341883452702984,258385.17032855164
305817.8622199964,185.7806891883876,5.594384823494185,191009.7000832204
1946316.1803747162,457.6352107508796,14.224579370655778,474678.8819328924
2924013.966421628,364.099770836067,26.890351108307645,374237.70685330575
889499.2466058438,449.88644460869205,6.640107724788663,467149.5871667215
3952860.1600687252,166.90283560512052,95.67296564609498,143501.53185114812
3496911.0747867874,114.50136935773838,608.2017003175432,-38158.980327483776
1226637.8413023395,267.17513505642665,15.563057402757574,273862.9407739255
3734579.570077242,445.2488828559293,27.86574826291871,460389.56950360164
41617.14865175546,199.09217814406372,0.7049263367389808,206343.12200504565
3146506.0201844494,468.5765454093232,22.34632606596147,485677.9790598834
423388.8412329978,231.78710601886854,6.1842950065065745,238946.21719551165
4104680.8975537894,221.05470357422416,66.02115238442207,212681.3893514135
1654067.0312758924,519.5696335041515,10.652875560511061,540676.1193954719
3016718.654390473,99.60013821314487,704.7842427829622,-73658.11352860958
2408557.9751248364,113.18014367877447,605.3094658139111,-40629.92294631154
1716479.040023323,401.8005224391977,14.320528765563976,415701.7439690759
2374342.838765135,353.87415819318346,22.515559331118002,364035.87415007886
779427.905814012,482.9719144941089,5.420774603783218,502148.1143316638
1827627.7709220285,450.937027857684,13.5634664812126,467645.9188952023
269503.3453613662,85.46444009770408,767.9646706282928,-105163.13715841512
4043622.6296167285,311.2499359959644,43.79252100269136,315253.6338549355
3515891.690617458,108.21885906083196,655.1802796839012,-53960.66161965601
2164506.3585358053,491.93855211624594,14.695558011583076,511048.15607830783
3656660.009337598,446.8500634898638,27.193432410680987,462152.57332672796
3466872.696013839,222.31802226326386,54.96057722940708,216732.6099760593
1668508.1177131173,394.44629330236444,14.185692883913944,407970.3997268864
2471133.0599118625,201.1725776170644,43.56823055000553,196577.7556187914
471228.0517157767,455.47727466363153,3.4797463643489674,473316.57330497156
2904371.489004332,165.47920611154802,67.62439679293121,150110.40324320484
1366519.420868745,186.7440807149958,25.618001001748176,186048.49772340586
2066281.5540176881,491.5079470282651,14.046736950133687,510629.54626807495
1443635.5354389735,315.89030347106467,15.40546687388711,325142.858241975
3882728.588381623,349.02213330023085,37.23014227417485,356724.62602754455
430583.89941120456,198.6240742135045,7.373655486211325,203928.4992625426
498286.8361767636,469.29818621952586,3.570604040920019,487858.94771126943
3210070.7958588493,400.0564413980801,26.77034305248905,412411.67368122493
4087344.3750029127,216.9842454254137,67.30360612071738,207869.84855237792
2117594.3505041376,127.66912922374308,73.60941583490181,103747.17579278228
1814943.1109401486,382.55977524244474,15.911486176182535,395229.67226789205
3338900.603890699,185.93698803609016,66.61255955311908,173485.17728597263
3079509.8175668907,319.8553042987333,32.41718894424081,326383.65516996424
1576412.7299632938,153.6699317770487,37.87160878929779,146335.02070323442
3370214.535576766,288.6375002118379,39.60809807113643,291758.47942292347
3990229.2591273403,437.2044783461713,30.30039696703175,451600.2627263087
710471.3462664642,160.49081754727638,15.429409965993859,161223.8643941908
1525879.1970464753,144.98064852434624,39.550673360477404,136135.4992397771
2921525.3644513935,150.87895243862062,79.55299354994843,129541.34744299382
1071343.8462518663,242.2033385266081,15.04840626506339,247689.66154723565
696732.0486599768,174.00975725636658,13.83303455369976,176078.21561707396
320127.6269224151,195.55720466072654,5.556933618830694,201245.27915649654
1762258.9961815786,276.4224018384292,21.619581883746918,282332.1164304558
2592854.506741037,141.47231649259163,77.4421893748209,119095.08049829629
2386924.802395712,237.0359290995492,34.72338905597924,237512.45883582317
1318246.5974380092,79.43485289857989,799.8022152777677,-116936.04329282223
2992805.3676790446,316.7112938550267,31.837325339966018,323135.93858628627
2101847.438901504,531.0103953516467,13.219133252493346,552780.0103887636
1757637.1475131782,286.61644706333107,20.756481901369362,293280.6907246376
2950194.1701941965,421.5181454101691,23.34531371490001,435563.4384002503
3275040.2027808055,467.6080409147576,23.295588159255004,484578.3535738527
1681843.1029668215,293.9611069052175,19.339861546527082,301312.48555845796
2427278.993558684,181.78581850723884,48.5543559645243,173980.2960159455
1121684.2799793251,410.3365416811317,9.178474483218064,425283.81382889417
3312164.0674962294,247.05358503508484,46.294393877973015,245638.86644403337
4061825.003375598,365.8049944689126,37.05982060905948,374669.64589064114
1735967.5689157606,359.5680868360774,16.2154917683384,370970.33281851513
3861832.694823744,182.06329018515652,80.72179983627184,165223.0056713591
2523307.4799482636,495.716238892594,16.974860418727417,514936.5831154766
834830.1628290103,395.64262623054935,7.093112438037141,410109.29760283476
2189150.193425847,82.01406655537238,790.4016777836798,-111090.55526769542
3644404.980167412,141.26376085229316,125.3282501602152,103332.6874120259
58218.53767145682,450.9490689503193,0.4348844246419,468834.61187084386
3370891.581113742,525.4269433628342,21.310146803636314,546502.3091354434
2994494.8414500193,176.4956854614178,63.60021557885281,163747.34851701808
2995810.637317348,106.17711059409032,664.7055402783928,-58732.97572422149
3574020.889877175,226.73304923310565,55.38627032825768,221458.19443305742
1584220.567328316,192.4599954227901,28.853026377336114,191239.92409341625
3652110.2047450063,130.4905581825588,185.02268867793177,70216.08021668777
339464.2167216845,317.99031850330067,3.5972896942933352,329469.1963546064
3201399.476495913,319.69904514010693,33.714297876322995,325998.5836794516
1320117.032941891,412.8982956191999,10.727743124730367,427801.7943713778
3628722.793549986,98.91532367896036,711.7200195137373,-74961.56853931828
2579378.4686010196,484.44436458319126,17.75453391137972,502884.4921794429
2523672.48427199,313.687310404344,27.12513714094925,320740.757898021
3517747.4557844806,104.88407428023879,676.5876101863123,-61730.76333979168
3659131.6701664273,151.1486313084107,105.76551223713845,121700.8481029928
2468458.706359861,428.87883950278166,19.226395784025353,443777.4007218555
3831254.4643660514,322.06379913799105,40.0060815961556,327478.1987229474
3973529.1740659876,333.09995250740025,40.02040492861472,339285.77652992355
2940115.7028699233,488.26096596897514,20.04801712857241,506809.60538144375
3752609.018992385,206.78508070870612,65.44424453473242,197027.4988268832
1073854.2591637003,235.1797810266503,15.5590282483696,240165.91151682925
3697830.578708738,176.6451802114159,80.51862762854907,159092.38958211846
3088079.4813092053,213.36779579444794,51.219294606289665,207875.49772873495
910346.234189973,335.312784567648,9.14176632120519,346606.3212708253
85899.40482067506,444.4517491101537,0.6509767226618725,461997.8204409568
661136.7327305793,356.2315586235076,6.2467003097935745,368960.2904528174
2817387.841155263,451.1367732770068,20.819398292077725,467242.65253632615
738337.8029030437,255.81554798972746,9.77283065047681,263226.8708624757
2648372.4375210633,237.75885104832747,38.482628510981904,237403.10879806976
3772310.9888119344,450.91375772863194,27.78361135840734,466438.2296975795
3768603.6384465434,319.1471260559066,39.73920869362668,324400.93922499154
1024050.7818893404,382.40820589483144,9.000126448934134,395982.9049539554
3725736.51546779,225.42423600752852,58.238970394820726,219346.56599134146
2779453.0856442796,488.57503858048375,18.952943805913833,507210.2482728121
2976493.279010208,242.46327917031624,42.407825109266376,241559.95413343745
2808152.697398744,499.7394517185494,18.715579610763427,519131.18444101536
2237481.6532506314,280.6219189098519,27.050737229245247,285670.5785539343
3742057.0982564134,480.98229759420116,25.818805409723836,498687.0760242783
2156057.7055231,129.71878208672035,72.77744879492705,106565.2459507165
3399902.1052457294,379.00445704983406,29.95714587710976,389658.03919189627
2270427.0464627403,161.26240220618655,53.13935707454264,149818.05857815038
3841773.100031486,178.06719001222393,83.04488910205477,160014.04134248
3803015.580945724,181.94580095016101,79.4207799459511,165446.72982368703
3892010.704762078,106.59512224068482,668.5052821191327,-57790.988888689884
977802.3120785316,456.09925065696234,7.197052849614893,473647.03215617384
334732.5944350251,511.23500544562296,2.2030225885986603,532246.5229421934
3766868.250751829,249.6185692754807,52.165586840894036,247123.66748692963
3137229.5653971396,292.43029580674215,36.342835120639826,296434.99419425236
1834420.6378761437,143.8693965996215,49.349008074861,131478.79348291224
3099539.7654821216,211.56086563476038,51.95838547754437,205713.05732082974
609734.6852305625,366.31641135350253,5.601656889598686,379603.54982688185
3644134.2337582894,486.92396793621293,24.84354286840464,505098.31746923696
2153235.957114107,129.80795586167244,72.53578733130304,106762.38404491654
3742018.4471197794,246.43845296338617,52.593020257391345,243575.03460979435
3733087.372171467,386.85943317100146,32.16960685336657,397743.11779033847
83855.4861745408,453.67112194215827,0.6225717889305199,471674.5574598385
3794111.8828652594,317.79825359598544,40.18889682911108,322882.2432691725
1713963.1500067648,530.9439706876348,10.798754757818118,552800.9125630204
412648.3811730381,493.9686986384319,2.809965986630825,513944.8404143297
1510924.227012419,490.31117984830007,10.320024745666768,509590.33571953845
3899417.8102418273,230.49251228960804,59.4222912225198,224623.90617713283
1712606.2171671272,385.85510034727895,14.888061851751031,398833.7715574419
3243735.3458317025,498.38802809359765,21.637661970411987,517532.4514733175
2412367.7250826494,413.93473182660017,19.482587426602446,427931.18039874843
600340.0058588482,523.5771694364087,3.8536716770284882,545252.6348906143
2694925.177389943,181.71174202017716,54.40486393977207,172213.067523691
3586550.9159470056,416.93425983745374,28.632470818111543,430155.3993869035
2429117.7469359734,79.5179464530899,802.3615883685479,-116001.50951333721
1755120.6876966956,422.12203244671326,13.927435209364509,437172.70716615167
1760234.0305283575,120.4066800205481,65.05330076657332,98059.60497275564
149811.43970581196,387.7492774663947,1.301260980881355,402599.35547244374
2085628.3870707978,103.01155952819693,678.7406257792625,-66123.18603641183
671286.9336911313,162.39511883068673,14.361673331656942,163602.0409829436
440623.4319094886,483.1301915236521,3.0675316809649584,502482.124625355
1920589.760506272,514.0707264450014,12.488170283426872,534730.7216623052
2417925.534901305,515.411779204759,15.64798257610876,536013.8830799976
306966.50595675776,184.1548158175433,5.666747228452425,189286.73281103533
618506.2209886689,112.5401549908014,20.379108275500965,107585.07326068662
3699565.2365912725,185.8871490855322,74.60966427051298,171234.36242282286
3051324.642564425,460.4731198873868,22.06472259494401,477070.5120998718
3981092.3699219185,398.42830797384215,33.251529950579176,409946.3082399497
1308789.6329282913,350.5809998822475,12.554946717354108,362070.23645308294
927032.1947904754,131.74227599456418,25.888754960427846,126488.61271195722
2776185.514990056,505.90571561793115,18.278078591866596,525737.0395564807
2221300.5629595346,300.69418041126056,24.959643479774364,307360.8992045825
4050670.612914723,454.12342748512845,29.585858324622407,469723.55575631803
2893586.169605563,118.93806579601818,552.3920902676269,-23738.761952599176
3371171.9635608764,261.3238622446052,44.222235625878106,261489.500660384
2171985.107616691,253.23945065290496,29.322908694517743,256069.467745368
2469890.8371896953,350.99871336891863,23.615242745209557,360831.1993284932
807650.3186326815,431.1654519647856,6.2939915255308225,447487.28292244376
1186217.2110841004,466.16516648290786,8.534881543679251,484158.9308296385
633642.1999284751,137.68497012599988,16.304611173255577,136571.20927186197
2275357.786247604,356.3292030028174,21.428113491093022,366790.72690203215
1339745.017086383,162.63834905924512,29.545876273331796,158879.6654257607
500491.99581214885,307.3760972751324,5.489149710339948,318043.34964362247
1066336.5081504905,108.26977642018994,41.28228662529195,93297.18502904677
2944526.1705391565,154.23836344233,77.17953890906891,134226.41726492776
1035171.6436606691,257.0829214620611,13.657573499124782,263670.1135688925
853930.3643683682,126.06598073283271,25.058254665021995,120567.25885351111
2431026.7880759262,94.11029226261877,731.9633349878412,-85768.91670681279
2389850.4423473408,84.30656367192807,780.3643637576671,-106271.43508429879
808395.6640825198,351.49627017704876,7.740251769804671,363775.6312420158
2796331.4632618087,419.6033438222138,22.24299939494765,433644.64968924515
1092198.6225212547,439.0570424740549,8.349282027125636,455585.007335177
239792.35886039416,311.45733779289657,2.5945427396670313,322844.3372630151
2487210.1691026553,181.64108616329145,49.90138370489392,173431.36436838828
364835.17894915654,171.52625558028444,7.265198522267385,175554.48935024906
3547508.5902722855,278.9630837416874,43.291618105098166,280663.2887248877
1407484.5348986536,355.4286194054636,13.31189080290216,367047.0769446594
1792457.1890587208,419.7451081645745,14.303367835653937,434625.0709836168
3625820.8407325502,184.24924708201786,73.910461668343,169575.00877654302
1642955.0111367658,192.27015560025387,30.001200695431553,190708.62204336125
2007860.0901438731,149.75510723637206,51.53753781331811,137393.61336562
1192177.070801548,278.30375929867523,14.495346224750024,285797.42655615223
1814711.8225330093,143.64727450883032,48.849741186744964,131400.26528623558
3685827.0102262897,181.1288062481072,77.20354902548034,165129.88454986538
2678645.7773476974,131.05146968120084,97.20924396100739,99492.16924224093
2654896.6505568554,212.4296824964506,43.97804801519913,208699.7115395308
2158812.776854433,307.4091396364372,23.700733099945356,314701.6568448446
3623086.9478738587,503.72585460476245,23.871371459294835,523130.83800973214
3413286.7984713446,107.74797106646406,657.5134993539997,-55064.183775686106
798905.0907762409,427.88666033368077,6.273977912900131,444043.9610489199
2026880.2729371525,178.26887506116861,41.021050063691085,172332.09964023106
2392599.6194589552,261.1051059809284,31.279502435465208,264021.9509668653
3841226.8315376635,442.5449480398498,28.827405720984704,457424.95694715064
3790581.3362134225,349.607133101268,36.29041316586896,357485.5424513896
435051.2645523695,199.6590087635654,7.410854427132101,205001.96068473137
474660.13492932724,214.15790086949505,7.5255602656981315,220154.2192062949
3856953.431245545,151.95660886584818,112.10324228995577,120773.91982055121
3012804.9240654535,232.2068160046623,45.13162633912764,229846.79632054068
4088807.9835748365,502.98054286613143,26.925891056234633,522185.8320540934
2817111.0412160363,374.831800516713,25.149426736666964,385851.2006611115
2952341.9373117564,387.30314480351956,25.474425029530014,399030.7445455711
3143669.6947903014,223.52469742378656,49.32535016878906,219418.1229611723
921615.5681433511,310.8645656508411,9.996066480546279,320849.84180226474
3077763.077080387,123.54124792404497,474.90216176302204,-4186.15660985517
3981736.253860004,127.12112574244941,452.8571612546515,5617.269220272127
454414.85558271955,381.04514783952595,4.013744917760663,395228.9633985632
1456901.3438426906,102.35188180573141,678.6886573997937,-67682.64209618316
3532111.2502142033,140.01120314889926,122.69039560827511,102545.68703884585
3695824.2125703795,229.12435539155365,56.61971093887589,223781.34703869553
2210561.4109897027,465.98431995819533,15.847394228431277,483399.9941379904
3448068.914120735,160.30060869770205,87.2516524515644,138223.82370527906
3760614.2416754863,406.02460542702215,30.82961439354159,418308.75730952964
1078827.9199743331,112.47047277813186,39.04025250645709,99310.95588693548
1031177.6782151388,231.84091876136455,15.161174800391102,236745.73260445465
1545476.7534402017,154.9200459079396,36.661332108166356,148115.65890324372
1697165.357985886,326.83974716063756,17.484992457127262,336305.13190172287
673632.3896652785,514.3783997251614,4.4002493302208325,535461.2138648176
192571.56556426763,529.0559589449587,1.2253965994611888,551190.2013883281
260690.46158193803,450.64023316077885,1.947241552770484,468370.6796907969
3268583.7219797177,282.48597038931297,39.321356507848044,285222.5646225962
861165.0111331915,266.9932675326614,10.91489031694909,274687.5283237511
2058467.3915267834,342.31949613628944,20.211369270112563,352181.17168309004
1584837.657769763,445.7596074533944,11.91030021587237,462320.3303776289
688096.7707411414,287.26770468206723,8.086006634750413,296519.5139553867
1836320.2237614156,119.60027552526896,70.3469855370867,94936.89286475594
1374341.532499231,451.921895578574,10.194571508335489,468979.7001341044
3809271.681095216,398.5393453783504,31.82631412054051,410224.9271827898
1467663.7720862783,109.36384268027638,626.9955778166553,-50215.46717161413
2870112.053477867,134.79949143965985,99.71561173185405,103393.55435205856
1743311.2088469104,186.27175203356222,33.13315659912868,183344.68887683353
2338779.056023959,137.83473952013048,71.39721037282897,116828.09265967911
3130462.6512820427,430.6712207376477,24.21970860068112,445197.464201025
2796978.8158356133,333.7690946416333,28.16309658732203,341871.3207215001
1325927.7356208127,216.01674991048776,21.11087410501771,218490.9715788505
3508194.5048783636,162.68483556782832,86.77501692265739,141155.84517594374
2446716.2114898586,501.87045424005976,16.26178298038466,521535.4282257082
2993335.155312818,138.73526162693275,98.29241152094666,108803.52342993024
857377.6206226351,442.5984223444233,6.506956777993643,459489.50930242304
194980.64276089065,530.4805186033839,1.2373810375957894,552702.0488705592
3305677.4120941856,260.92728604420006,43.42542977770775,261230.78753615957
1286100.9401027812,462.7549686541772,9.318498475248209,480493.63835580985
2163764.7033368805,235.87917476146424,31.585059017566454,237020.5623407926
757478.4264208196,81.55562718449164,788.4134386669937,-112969.72900154456
2100746.873704166,376.738661034928,18.693063335544227,388724.18589714373
1025043.7241689517,137.10129798762432,27.442279832101374,131784.14762114055
2463976.6532907267,194.91372099546703,45.15532912906243,189326.64169627783
3396709.8281188197,189.28975637132424,66.20595013975036,177349.12494666036
3070416.990505745,113.92557949513423,607.6337464047103,-39294.91641386257
2679941.6400886313,158.9108056093698,65.66049716763268,143227.80993938952
2855665.20051982,376.59029674172285,25.36835573903787,387686.21433672565
1065559.0664019203,403.75180636599043,8.864201877724026,418402.40490400704
2979207.076332358,454.6814886925376,21.827373512863822,470927.9912937654
3248301.225897607,85.30903662380126,778.3024361922522,-103675.74950371425
1894916.8159270615,322.4293018590471,19.79597495685655,331261.35786976153
3000567.3746801144,254.3277564099991,40.50826717736792,254757.80946094854
2147015.097424455,400.8795450633446,17.929912397516915,414305.25408029504
3833426.1516181543,223.78066361038856,60.53506715971335,216995.4301585636
2657964.727006769,396.4926981378783,22.41073699270521,409138.5451767019
2882519.5622955593,447.1083796405519,21.489633196945505,462906.6415840952
715343.1638130578,252.2819167187596,9.60359142927761,259563.29690477168
3649933.3696787655,405.5068808411279,29.973274057694546,417850.3401223484
1418414.2457153636,472.52136542917214,10.058441913159992,490761.68177322525
105524.79352141148,351.2298804941834,1.012130236949624,364553.942612368
3094146.5142537486,132.17467597350094,119.79401621523802,93243.96939034782
176469.68476196297,415.23817035630316,1.431095428200394,431313.9188029199
2122974.3560414817,493.1359073777282,14.380852091638705,512340.61952962074
3299279.0204549604,287.5026424981136,38.93771215192006,290670.7976583412
3967791.5205582036,187.09287824717427,79.86691935473188,171176.12682885796
2283245.235743195,511.31709975948775,14.903752786341492,531678.5412315202
2828352.5741215446,270.3493789076307,35.65998027007443,272966.78613846656
3005716.4759791307,248.98309997707662,41.56108183970245,248775.495068942
2700295.3827744634,130.2468246200816,100.28356058169618,97383.86523280175
482135.9157066606,122.78194420324127,13.972169557958836,121477.32133731818
543331.6100098075,502.5275866661423,3.6348594373600975,522945.4848321195
3911283.720061271,396.2092364032386,32.86505725483545,407624.06900370464
1292643.2730001241,517.0670891335233,8.378225472197173,538118.4400284344
2747427.1713111056,333.43176462192116,27.695280894779224,341588.397619085
814026.3361171214,369.07329659116107,7.419063652838365,382225.67251632403
1991771.4938990006,155.58895914558855,48.28245326122951,145025.21734537132
3781560.1252425537,489.3480192131082,25.63649125045772,507645.8036580031
2566296.868831748,104.05309286917833,675.373915124888,-63688.48711024128
591600.4142558422,525.4844388061255,3.783908871549878,547281.8731396361
864739.0574028842,338.89720571630517,8.590938807600658,350450.71131594124
3871425.7227843166,370.13526282936584,34.91101706354355,379574.6872720218
1214367.8939694716,158.62719128337915,27.433877055297486,155227.0505692752
3362570.564940384,168.1330766260504,78.08254046447641,150032.05780287992
2438306.684763341,397.2429946842092,20.53341596580386,410154.84517072904
